,fecha,temperatura_max,temperatura_med,temperatura_min,rocio_max,rocio_med,rocio_min,humedad_max,humedad_med,humedad_min,presion_max,presion_med,presion_min,visibilidad_max,visibilidad_med,visibilidad_min,viento_max,viento_med,racha_viento_max,precipitacion,nubes,viento_dir,ind_lluvia,ind_nieve,ind_truenos,ind_niebla,ind_granizo
1794,2002-03-07,12.0,8.0,4.0,5.0,3.0,0.0,87.0,68.0,54.0,1024,1023,1021,10.0,10.0,10.0,19,6,,0.0,6.0,NE,0,0,0,0,0
1795,2002-03-08,16.0,8.0,1.0,6.0,3.0,1.0,100.0,71.0,42.0,1024,1022,1020,10.0,10.0,8.0,11,5,,0.0,2.0,NW,0,0,0,0,0
1796,2002-03-09,16.0,9.0,2.0,6.0,4.0,2.0,100.0,75.0,45.0,1022,1020,1018,10.0,8.0,7.0,6,3,,0.0,4.0,N,0,0,0,0,0
1797,2002-03-10,17.0,9.0,2.0,7.0,4.0,1.0,93.0,67.0,42.0,1021,1019,1017,10.0,10.0,10.0,16,8,34.0,0.0,3.0,NW,0,0,0,0,0
1798,2002-03-11,16.0,11.0,6.0,8.0,4.0,1.0,100.0,67.0,39.0,1019,1016,1014,10.0,9.0,5.0,21,6,,0.0,5.0,S,0,0,0,0,0
1799,2002-03-12,17.0,13.0,10.0,6.0,4.0,2.0,66.0,55.0,42.0,1014,1011,1009,10.0,10.0,10.0,29,10,35.0,0.0,4.0,S,1,0,0,0,0
1800,2002-03-13,13.0,10.0,7.0,7.0,4.0,3.0,87.0,70.0,58.0,1009,1007,1005,10.0,9.0,3.0,35,14,63.0,0.0,6.0,S,1,0,0,0,0
1801,2002-03-14,11.0,8.0,6.0,7.0,6.0,4.0,93.0,84.0,71.0,1010,1006,1005,10.0,9.0,3.0,50,19,72.0,0.0,6.0,S,1,0,1,0,0
1802,2002-03-15,13.0,9.0,6.0,8.0,6.0,3.0,100.0,83.0,51.0,1014,1012,1010,10.0,8.0,3.0,24,13,40.0,0.0,5.0,S,1,0,0,0,0
1803,2002-03-16,10.0,8.0,6.0,8.0,7.0,5.0,100.0,90.0,76.0,1014,1011,1009,10.0,9.0,7.0,11,5,35.0,0.0,6.0,SE,1,0,0,0,0
1804,2002-03-17,9.0,4.0,1.0,7.0,4.0,1.0,100.0,89.0,71.0,1019,1017,1014,10.0,6.0,0.0,23,8,48.0,0.0,5.0,SW,1,0,0,1,0
1805,2002-03-18,15.0,11.0,7.0,9.0,8.0,7.0,100.0,82.0,63.0,1024,1020,1017,10.0,10.0,6.0,29,10,53.0,0.0,5.0,SW,0,0,0,0,0
1806,2002-03-19,17.0,12.0,8.0,11.0,8.0,7.0,100.0,84.0,67.0,1029,1026,1024,10.0,9.0,8.0,21,10,29.0,0.0,4.0,S,0,0,0,0,0
1807,2002-03-20,21.0,13.0,7.0,11.0,9.0,6.0,100.0,81.0,43.0,1031,1029,1028,8.0,3.0,0.0,10,3,,0.0,5.0,N,0,0,0,1,0
1808,2002-03-21,24.0,14.0,6.0,11.0,8.0,5.0,100.0,69.0,29.0,1031,1029,1028,,,,14,6,29.0,0.0,,NW,0,0,0,0,0
1809,2002-03-22,25.0,16.0,6.0,9.0,5.0,0.0,93.0,59.0,21.0,1031,1028,1026,,,,13,5,,0.0,,N,0,0,0,0,0
1810,2002-03-23,25.0,14.0,4.0,8.0,3.0,-1.0,81.0,49.0,19.0,1026,1023,1020,,,,13,5,,0.0,,N,0,0,0,0,0
1811,2002-03-24,26.0,16.0,5.0,7.0,3.0,-6.0,87.0,47.0,20.0,1021,1019,1017,,,,10,5,,0.0,,N,0,0,0,0,0
1812,2002-03-25,22.0,13.0,5.0,7.0,-1.0,-9.0,81.0,40.0,16.0,1019,1018,1016,,,,23,5,,0.0,,N,0,0,0,0,0
1813,2002-03-26,19.0,11.0,3.0,4.0,-2.0,-11.0,66.0,38.0,24.0,1022,1020,1018,10.0,10.0,10.0,14,6,26.0,0.0,2.0,N,0,0,0,0,0
1814,2002-03-27,19.0,11.0,3.0,3.0,-2.0,-6.0,75.0,42.0,19.0,1020,1017,1013,,,,14,8,,0.0,,NE,0,0,0,0,0
1815,2002-03-28,15.0,9.0,4.0,4.0,1.0,-2.0,76.0,56.0,38.0,1016,1014,1011,10.0,10.0,10.0,35,11,,0.0,5.0,SE,0,0,0,0,0
1816,2002-03-29,16.0,11.0,7.0,5.0,3.0,1.0,87.0,65.0,39.0,1021,1017,1015,10.0,10.0,10.0,14,5,,0.0,6.0,E,0,0,0,0,0
1817,2002-03-30,17.0,10.0,3.0,6.0,3.0,0.0,100.0,66.0,34.0,1024,1022,1021,10.0,10.0,10.0,11,5,27.0,0.0,1.0,SW,0,0,0,0,0
1818,2002-03-31,20.0,11.0,3.0,7.0,2.0,-1.0,93.0,59.0,26.0,1022,1019,1016,10.0,10.0,10.0,11,5,,0.0,1.0,N,0,0,0,0,0
1819,2002-04-01,19.0,11.0,4.0,6.0,2.0,0.0,87.0,57.0,28.0,1017,1015,1011,10.0,10.0,10.0,19,6,,0.0,4.0,N,0,0,0,0,0
1820,2002-04-02,17.0,12.0,8.0,6.0,2.0,-1.0,82.0,50.0,30.0,1014,1010,1007,10.0,10.0,10.0,21,8,24.0,0.0,5.0,E,1,0,0,0,0
1821,2002-04-03,11.0,8.0,6.0,8.0,1.0,-3.0,93.0,62.0,41.0,1012,1007,1005,10.0,10.0,10.0,37,16,42.0,0.0,5.0,NW,1,0,0,0,0
1822,2002-04-04,13.0,7.0,1.0,3.0,-2.0,-5.0,87.0,54.0,29.0,1014,1012,1010,10.0,10.0,10.0,23,8,,0.0,3.0,SW,0,0,0,0,0
1823,2002-04-05,15.0,7.0,-1.0,10.0,2.0,-2.0,94.0,72.0,48.0,1012,1008,1003,10.0,9.0,8.0,19,6,40.0,0.0,4.0,SW,1,0,0,0,0
1824,2002-04-06,11.0,9.0,7.0,10.0,6.0,4.0,100.0,83.0,67.0,1002,1001,999,10.0,10.0,3.0,27,14,34.0,0.0,5.0,S,1,0,0,0,0
1825,2002-04-07,14.0,9.0,4.0,6.0,4.0,2.0,93.0,76.0,47.0,1007,1004,1001,10.0,9.0,2.0,50,10,40.0,0.0,5.0,S,1,0,1,0,0
1826,2002-04-08,16.0,9.0,3.0,7.0,5.0,3.0,100.0,75.0,48.0,1012,1010,1007,10.0,9.0,1.0,10,2,,0.0,4.0,NE,0,0,0,0,0
1827,2002-04-09,18.0,10.0,3.0,7.0,4.0,1.0,100.0,68.0,34.0,1013,1012,1010,10.0,10.0,10.0,23,6,,0.0,3.0,NW,0,0,0,0,0
1828,2002-04-10,15.0,9.0,4.0,6.0,4.0,-2.0,100.0,73.0,41.0,1011,1004,998,10.0,10.0,5.0,26,6,34.0,0.0,4.0,N,0,0,0,0,0
1829,2002-04-11,10.0,7.0,4.0,5.0,3.0,2.0,100.0,79.0,58.0,998,992,990,10.0,10.0,9.0,23,11,,0.0,6.0,NE,1,0,0,0,0
1830,2002-04-12,14.0,9.0,5.0,9.0,6.0,4.0,93.0,80.0,59.0,1002,995,990,10.0,9.0,7.0,32,16,,0.0,6.0,N,1,0,0,0,0
1831,2002-04-13,13.0,9.0,5.0,4.0,2.0,0.0,93.0,65.0,44.0,1009,1005,1002,10.0,10.0,9.0,23,10,,0.0,5.0,N,0,0,0,0,0
1832,2002-04-14,14.0,8.0,2.0,2.0,0.0,-2.0,81.0,57.0,33.0,1015,1012,1009,10.0,10.0,10.0,16,10,,0.0,3.0,NE,0,0,0,0,0
1833,2002-04-15,14.0,10.0,6.0,2.0,1.0,-2.0,71.0,56.0,36.0,1017,1016,1015,10.0,10.0,10.0,14,6,,0.0,6.0,N,0,0,0,0,0
1834,2002-04-16,15.0,8.0,1.0,3.0,0.0,-2.0,93.0,57.0,31.0,1019,1018,1016,10.0,10.0,10.0,11,5,29.0,0.0,3.0,NW,0,0,0,0,0
1835,2002-04-17,18.0,10.0,3.0,4.0,2.0,1.0,93.0,59.0,32.0,1019,1017,1016,10.0,10.0,10.0,16,5,,0.0,2.0,W,0,0,0,0,0
1836,2002-04-18,19.0,13.0,8.0,7.0,4.0,-2.0,87.0,56.0,24.0,1020,1018,1017,10.0,10.0,8.0,21,5,34.0,0.0,2.0,E,0,0,0,0,0
1837,2002-04-19,21.0,14.0,8.0,8.0,5.0,3.0,87.0,55.0,33.0,1023,1022,1020,10.0,10.0,9.0,13,5,,0.0,3.0,NW,0,0,0,0,0
1838,2002-04-20,23.0,14.0,6.0,9.0,5.0,2.0,87.0,55.0,25.0,1027,1026,1024,10.0,10.0,10.0,11,5,,0.0,1.0,NW,0,0,0,0,0
1839,2002-04-21,25.0,16.0,7.0,8.0,3.0,-5.0,76.0,45.0,19.0,1028,1027,1025,,,,13,5,,0.0,,NE,0,0,0,0,0
1840,2002-04-22,23.0,14.0,6.0,6.0,2.0,-3.0,76.0,42.0,19.0,1031,1029,1028,,,,11,5,27.0,0.0,,NE,0,0,0,0,0
1841,2002-04-23,26.0,16.0,7.0,6.0,2.0,-2.0,76.0,44.0,18.0,1030,1028,1025,,,,13,5,,0.0,,N,0,0,0,0,0
1842,2002-04-24,27.0,17.0,8.0,7.0,3.0,0.0,71.0,40.0,21.0,1027,1025,1022,,,,13,6,,0.0,,N,0,0,0,0,0
1843,2002-04-25,29.0,18.0,8.0,6.0,3.0,0.0,76.0,39.0,16.0,1025,1023,1021,,,,11,3,,0.0,,N,0,0,0,0,0
1844,2002-04-26,27.0,17.0,8.0,7.0,4.0,-1.0,81.0,42.0,17.0,1023,1020,1017,10.0,10.0,10.0,16,6,35.0,0.0,3.0,NW,0,0,0,0,0
1845,2002-04-27,27.0,18.0,10.0,7.0,6.0,4.0,76.0,44.0,26.0,1019,1016,1014,10.0,10.0,10.0,14,5,27.0,0.0,6.0,N,0,0,0,0,0
1846,2002-04-28,25.0,17.0,9.0,9.0,6.0,1.0,82.0,49.0,22.0,1015,1013,1011,10.0,10.0,10.0,27,10,45.0,0.0,4.0,NW,0,0,0,0,0
1847,2002-04-29,25.0,16.0,6.0,6.0,4.0,-1.0,81.0,44.0,19.0,1018,1016,1014,,,,19,8,,0.0,,W,0,0,0,0,0
1848,2002-04-30,25.0,17.0,8.0,9.0,5.0,-2.0,81.0,48.0,17.0,1018,1016,1012,10.0,10.0,10.0,29,8,45.0,0.0,1.0,W,0,0,0,0,0
1849,2002-05-01,20.0,17.0,14.0,6.0,2.0,-3.0,59.0,37.0,23.0,1013,1012,1011,10.0,10.0,10.0,32,16,,0.0,2.0,W,0,0,0,0,0
1850,2002-05-02,16.0,11.0,7.0,4.0,1.0,-7.0,76.0,51.0,22.0,1012,1011,1009,10.0,10.0,10.0,40,14,63.0,0.0,4.0,NW,1,0,0,0,0
1851,2002-05-03,15.0,10.0,6.0,1.0,-1.0,-4.0,66.0,48.0,33.0,1021,1016,1012,10.0,10.0,10.0,40,23,55.0,0.0,4.0,N,0,0,0,0,0
1852,2002-05-04,18.0,10.0,3.0,-1.0,-2.0,-5.0,70.0,44.0,23.0,1023,1022,1019,10.0,10.0,10.0,14,8,,0.0,2.0,N,0,0,0,0,0
1853,2002-05-05,15.0,10.0,6.0,8.0,4.0,-1.0,93.0,68.0,44.0,1020,1018,1016,10.0,10.0,7.0,21,5,,0.0,7.0,E,1,0,1,0,0
1854,2002-05-06,10.0,7.0,4.0,8.0,5.0,2.0,93.0,83.0,71.0,1017,1014,1011,10.0,9.0,5.0,14,10,,0.0,5.0,NE,1,0,0,0,0
1855,2002-05-07,11.0,8.0,6.0,8.0,6.0,5.0,100.0,83.0,71.0,1012,1008,1007,10.0,10.0,8.0,24,11,,0.0,6.0,NE,1,0,0,0,0
1856,2002-05-08,10.0,8.0,7.0,9.0,8.0,6.0,100.0,93.0,82.0,1008,1007,1005,10.0,7.0,5.0,14,6,,0.0,6.0,S,1,0,0,0,0
1857,2002-05-09,16.0,12.0,9.0,10.0,8.0,6.0,94.0,81.0,59.0,1014,1010,1008,10.0,9.0,6.0,24,6,,0.0,6.0,N,1,0,0,0,0
1858,2002-05-10,18.0,13.0,9.0,10.0,7.0,5.0,93.0,69.0,42.0,1015,1014,1012,10.0,10.0,10.0,27,6,,0.0,6.0,SE,0,0,0,0,0
1859,2002-05-11,16.0,12.0,9.0,9.0,8.0,5.0,100.0,78.0,48.0,1019,1016,1015,10.0,10.0,6.0,16,6,39.0,0.0,5.0,E,0,0,0,0,0
1860,2002-05-12,20.0,12.0,5.0,8.0,5.0,3.0,100.0,64.0,35.0,1020,1019,1018,10.0,10.0,10.0,24,6,32.0,0.0,2.0,SW,0,0,0,0,0
1861,2002-05-13,22.0,14.0,7.0,9.0,7.0,4.0,93.0,61.0,35.0,1022,1019,1018,10.0,10.0,10.0,29,10,63.0,0.0,1.0,W,0,0,0,0,0
1862,2002-05-14,24.0,17.0,9.0,12.0,9.0,7.0,94.0,62.0,36.0,1026,1024,1022,10.0,10.0,10.0,19,8,34.0,0.0,1.0,S,0,0,0,0,0
1863,2002-05-15,28.0,19.0,10.0,13.0,10.0,7.0,94.0,61.0,28.0,1025,1024,1021,10.0,10.0,10.0,19,5,,0.0,5.0,N,0,0,0,0,0
1864,2002-05-16,30.0,20.0,11.0,12.0,11.0,9.0,94.0,55.0,27.0,1023,1019,1013,10.0,10.0,10.0,29,8,,0.0,3.0,SE,0,0,0,0,0
1865,2002-05-17,23.0,18.0,14.0,10.0,7.0,2.0,77.0,50.0,30.0,1019,1015,1013,10.0,10.0,7.0,35,18,53.0,0.0,5.0,SW,1,0,0,0,0
1866,2002-05-18,21.0,14.0,8.0,9.0,5.0,3.0,87.0,55.0,33.0,1025,1022,1019,10.0,10.0,10.0,23,10,,0.0,2.0,N,0,0,0,0,0
1867,2002-05-19,26.0,16.0,7.0,7.0,4.0,1.0,81.0,46.0,21.0,1025,1023,1019,10.0,10.0,10.0,8,3,,0.0,1.0,N,0,0,0,0,0
1868,2002-05-20,27.0,18.0,10.0,11.0,7.0,2.0,94.0,49.0,20.0,1020,1015,1010,10.0,10.0,10.0,19,6,,0.0,4.0,NW,0,0,0,0,0
1869,2002-05-21,24.0,18.0,13.0,8.0,6.0,2.0,58.0,41.0,25.0,1011,1009,1007,10.0,10.0,10.0,27,13,55.0,0.0,4.0,SW,0,0,0,0,0
1870,2002-05-22,20.0,17.0,12.0,13.0,7.0,3.0,88.0,55.0,35.0,1011,1006,1005,10.0,10.0,10.0,37,19,48.0,0.0,6.0,SW,1,0,0,0,0
1871,2002-05-23,19.0,14.0,10.0,5.0,2.0,0.0,71.0,47.0,30.0,1021,1016,1011,10.0,10.0,10.0,29,18,34.0,0.0,5.0,NW,0,0,0,0,0
1872,2002-05-24,25.0,16.0,6.0,10.0,6.0,2.0,87.0,52.0,34.0,1022,1020,1017,10.0,10.0,10.0,19,8,,0.0,1.0,SW,0,0,0,0,0
1873,2002-05-25,24.0,18.0,13.0,10.0,3.0,-8.0,82.0,41.0,11.0,1020,1019,1017,10.0,10.0,10.0,26,11,27.0,0.0,2.0,W,0,0,0,0,0
1874,2002-05-26,21.0,16.0,10.0,5.0,2.0,-1.0,66.0,42.0,30.0,1018,1016,1015,10.0,10.0,10.0,35,10,,0.0,2.0,NW,0,0,0,0,0
1875,2002-05-27,20.0,14.0,8.0,2.0,0.0,-3.0,62.0,39.0,23.0,1017,1016,1015,10.0,10.0,10.0,24,13,35.0,0.0,3.0,NW,0,0,0,0,0
1876,2002-05-28,26.0,17.0,8.0,6.0,3.0,1.0,76.0,42.0,26.0,1017,1015,1013,,,,14,5,35.0,0.0,,W,0,0,0,0,0
1877,2002-05-29,28.0,18.0,9.0,9.0,5.0,1.0,76.0,41.0,18.0,1018,1016,1015,10.0,10.0,10.0,16,6,,0.0,1.0,NW,0,0,0,0,0
1878,2002-05-30,31.0,22.0,13.0,11.0,7.0,4.0,77.0,41.0,19.0,1021,1019,1017,10.0,10.0,10.0,29,10,29.0,0.0,1.0,SE,0,0,0,0,0
1879,2002-05-31,29.0,21.0,13.0,10.0,8.0,5.0,77.0,45.0,27.0,1022,1020,1017,10.0,10.0,10.0,32,8,37.0,0.0,4.0,SE,0,0,0,0,0
1880,2002-06-01,31.0,23.0,15.0,14.0,10.0,7.0,88.0,47.0,25.0,1021,1019,1016,10.0,10.0,10.0,10,6,24.0,0.0,2.0,NE,0,0,0,0,0
1881,2002-06-02,32.0,23.0,15.0,12.0,11.0,8.0,72.0,43.0,26.0,1019,1017,1014,10.0,10.0,10.0,24,8,42.0,0.0,2.0,W,0,0,0,0,0
1882,2002-06-03,29.0,23.0,18.0,12.0,10.0,5.0,64.0,41.0,22.0,1016,1014,1011,10.0,10.0,10.0,23,10,32.0,0.0,4.0,SW,0,0,0,0,0
1883,2002-06-04,23.0,18.0,14.0,11.0,7.0,3.0,82.0,47.0,33.0,1011,1008,1006,10.0,10.0,10.0,37,14,63.0,0.0,4.0,SW,1,0,0,0,0
1884,2002-06-05,20.0,17.0,12.0,12.0,7.0,-3.0,94.0,61.0,24.0,1011,1007,1005,10.0,10.0,10.0,40,23,48.0,0.0,5.0,W,1,0,0,0,0
1885,2002-06-06,16.0,13.0,10.0,11.0,6.0,2.0,100.0,65.0,39.0,1015,1011,1010,10.0,9.0,3.0,29,13,52.0,0.0,4.0,NW,1,0,0,0,0
1886,2002-06-07,21.0,13.0,6.0,12.0,7.0,5.0,100.0,67.0,40.0,1017,1015,1013,10.0,10.0,10.0,27,11,39.0,0.0,4.0,W,1,0,0,0,0
1887,2002-06-08,18.0,14.0,10.0,11.0,3.0,0.0,77.0,50.0,30.0,1019,1015,1012,10.0,10.0,10.0,27,16,,0.0,5.0,NW,0,0,0,0,0
1888,2002-06-09,24.0,14.0,6.0,8.0,4.0,1.0,81.0,49.0,27.0,1021,1019,1017,10.0,10.0,10.0,24,8,26.0,0.0,2.0,NW,0,0,0,0,0
1889,2002-06-10,28.0,20.0,12.0,10.0,8.0,6.0,82.0,49.0,25.0,1021,1020,1018,10.0,10.0,10.0,26,11,,0.0,1.0,N,0,0,0,0,0
1890,2002-06-11,31.0,21.0,11.0,10.0,5.0,2.0,72.0,37.0,16.0,1023,1021,1019,10.0,10.0,10.0,10,5,,0.0,3.0,N,0,0,0,0,0
1891,2002-06-12,32.0,23.0,15.0,10.0,7.0,2.0,59.0,36.0,15.0,1023,1021,1019,10.0,10.0,10.0,19,6,,0.0,5.0,E,0,0,0,0,0
1892,2002-06-13,33.0,23.0,14.0,10.0,4.0,0.0,67.0,32.0,12.0,1023,1021,1019,,,,23,10,,0.0,,E,0,0,0,0,0
1893,2002-06-14,34.0,24.0,15.0,8.0,4.0,1.0,63.0,30.0,12.0,1021,1019,1016,10.0,10.0,10.0,13,6,39.0,0.0,3.0,SE,0,0,0,0,0
1894,2002-06-15,35.0,26.0,16.0,9.0,6.0,4.0,59.0,28.0,14.0,1020,1019,1016,10.0,10.0,10.0,14,8,,0.0,1.0,S,0,0,0,0,0
1895,2002-06-16,36.0,27.0,18.0,10.0,7.0,5.0,56.0,29.0,15.0,1020,1019,1016,,,,24,8,,0.0,,S,0,0,0,0,0
1896,2002-06-17,37.0,27.0,17.0,10.0,7.0,3.0,63.0,30.0,14.0,1021,1019,1016,,,,26,11,,0.0,,SW,0,0,0,0,0
1897,2002-06-18,35.0,27.0,18.0,10.0,7.0,2.0,52.0,28.0,17.0,1021,1019,1017,10.0,10.0,10.0,23,11,39.0,0.0,3.0,SW,0,0,0,0,0
1898,2002-06-19,30.0,25.0,20.0,16.0,11.0,8.0,65.0,42.0,27.0,1020,1019,1017,10.0,10.0,10.0,16,6,,0.0,6.0,NE,1,0,0,0,0
1899,2002-06-20,33.0,24.0,16.0,14.0,11.0,7.0,82.0,47.0,23.0,1020,1019,1017,10.0,10.0,10.0,19,8,,0.0,3.0,NW,0,0,0,0,0
1900,2002-06-21,35.0,26.0,16.0,10.0,7.0,2.0,63.0,29.0,12.0,1024,1022,1020,,,,21,8,37.0,0.0,,SW,0,0,0,0,0
1901,2002-06-22,37.0,26.0,16.0,9.0,6.0,3.0,55.0,29.0,13.0,1024,1022,1019,,,,14,6,,0.0,,NW,0,0,0,0,0
1902,2002-06-23,35.0,27.0,18.0,9.0,6.0,2.0,52.0,27.0,12.0,1021,1019,1015,,,,23,8,42.0,0.0,,W,0,0,0,0,0
1903,2002-06-24,34.0,26.0,18.0,13.0,10.0,5.0,68.0,39.0,19.0,1019,1017,1015,10.0,10.0,10.0,27,13,,0.0,3.0,NE,0,0,0,0,0
1904,2002-06-25,34.0,26.0,18.0,13.0,11.0,7.0,68.0,44.0,19.0,1023,1021,1019,10.0,10.0,10.0,24,11,,0.0,2.0,E,0,0,0,0,0
1905,2002-06-26,36.0,29.0,22.0,17.0,11.0,6.0,69.0,38.0,16.0,1024,1019,1014,10.0,9.0,8.0,35,16,52.0,0.0,4.0,E,0,0,1,0,0
1906,2002-06-27,29.0,24.0,21.0,11.0,7.0,5.0,47.0,32.0,22.0,1018,1017,1015,10.0,9.0,8.0,27,18,42.0,0.0,1.0,SW,0,0,0,0,0
1907,2002-06-28,32.0,23.0,16.0,11.0,7.0,3.0,68.0,35.0,17.0,1019,1017,1016,10.0,10.0,10.0,16,8,34.0,0.0,1.0,NW,0,0,0,0,0
1908,2002-06-29,31.0,23.0,16.0,14.0,8.0,4.0,60.0,37.0,18.0,1020,1018,1016,10.0,10.0,10.0,24,8,42.0,0.0,2.0,NW,0,0,0,0,0
1909,2002-06-30,29.0,22.0,15.0,15.0,11.0,8.0,88.0,56.0,27.0,1019,1017,1015,10.0,10.0,8.0,37,10,27.0,0.0,4.0,NE,1,0,1,0,0
1910,2002-07-01,25.0,19.0,14.0,14.0,12.0,10.0,100.0,70.0,39.0,1019,1016,1014,10.0,10.0,10.0,13,6,,0.0,5.0,NE,1,0,0,0,0
1911,2002-07-02,30.0,21.0,13.0,14.0,10.0,5.0,88.0,50.0,20.0,1016,1014,1012,10.0,10.0,9.0,23,8,42.0,0.0,1.0,SW,0,0,0,0,0
1912,2002-07-03,31.0,23.0,15.0,10.0,6.0,2.0,67.0,34.0,16.0,1018,1016,1014,10.0,10.0,10.0,32,11,52.0,0.0,3.0,NW,0,0,0,0,0
1913,2002-07-04,32.0,26.0,19.0,11.0,8.0,2.0,56.0,34.0,20.0,1021,1019,1017,,,,14,10,29.0,0.0,,NW,0,0,0,0,0
1914,2002-07-05,32.0,24.0,17.0,15.0,7.0,2.0,60.0,34.0,15.0,1019,1017,1014,10.0,10.0,10.0,26,8,32.0,0.0,2.0,NW,0,0,0,0,0
1915,2002-07-06,32.0,26.0,19.0,11.0,9.0,6.0,56.0,37.0,20.0,1019,1017,1016,10.0,10.0,10.0,19,8,,0.0,1.0,NE,0,0,0,0,0
1916,2002-07-07,33.0,26.0,18.0,15.0,11.0,5.0,64.0,42.0,23.0,1020,1018,1014,10.0,10.0,10.0,19,6,27.0,0.0,3.0,S,0,0,0,0,0
1917,2002-07-08,31.0,24.0,19.0,18.0,12.0,3.0,94.0,48.0,20.0,1016,1015,1012,10.0,9.0,6.0,29,14,,0.0,4.0,SW,1,0,1,0,0
1918,2002-07-09,29.0,23.0,18.0,12.0,9.0,3.0,60.0,39.0,20.0,1015,1014,1012,,,,39,16,53.0,0.0,,SW,0,0,0,0,0
1919,2002-07-10,28.0,23.0,18.0,14.0,11.0,5.0,73.0,48.0,24.0,1017,1015,1015,10.0,10.0,10.0,24,14,42.0,0.0,3.0,SW,0,0,0,0,0
1920,2002-07-11,31.0,23.0,15.0,9.0,6.0,0.0,63.0,35.0,14.0,1019,1017,1016,10.0,10.0,10.0,19,8,45.0,0.0,1.0,W,0,0,0,0,0
1921,2002-07-12,32.0,24.0,18.0,15.0,8.0,4.0,64.0,37.0,17.0,1021,1020,1018,10.0,10.0,10.0,24,10,37.0,0.0,2.0,NW,0,0,0,0,0
1922,2002-07-13,29.0,23.0,18.0,11.0,8.0,4.0,64.0,39.0,21.0,1022,1021,1020,10.0,10.0,10.0,34,13,50.0,0.0,4.0,NE,0,0,0,0,0
1923,2002-07-14,27.0,20.0,14.0,5.0,2.0,-1.0,42.0,31.0,20.0,1025,1023,1021,10.0,10.0,10.0,27,13,,0.0,2.0,NE,0,0,0,0,0
1924,2002-07-15,27.0,20.0,13.0,7.0,5.0,3.0,55.0,38.0,26.0,1023,1020,1016,10.0,10.0,10.0,29,19,45.0,0.0,3.0,NE,0,0,0,0,0
1925,2002-07-16,30.0,22.0,15.0,8.0,7.0,6.0,59.0,39.0,23.0,1019,1018,1016,10.0,10.0,10.0,26,16,,0.0,1.0,NE,0,0,0,0,0
1926,2002-07-17,32.0,23.0,16.0,10.0,6.0,1.0,59.0,35.0,14.0,1021,1019,1016,10.0,10.0,10.0,19,13,,0.0,1.0,NE,0,0,0,0,0
1927,2002-07-18,34.0,26.0,17.0,10.0,5.0,0.0,52.0,29.0,12.0,1018,1016,1013,,,,16,6,34.0,0.0,,SW,0,0,0,0,0
1928,2002-07-19,35.0,26.0,16.0,9.0,4.0,2.0,42.0,26.0,13.0,1016,1014,1013,10.0,10.0,10.0,24,6,,0.0,1.0,W,0,0,0,0,0
1929,2002-07-20,33.0,26.0,19.0,14.0,8.0,4.0,53.0,32.0,20.0,1019,1017,1015,10.0,10.0,8.0,32,6,,0.0,4.0,NW,0,0,0,0,0
1930,2002-07-21,35.0,26.0,17.0,13.0,8.0,1.0,73.0,39.0,12.0,1019,1017,1014,10.0,10.0,10.0,16,6,37.0,0.0,3.0,NW,0,0,0,0,0
1931,2002-07-22,27.0,22.0,17.0,11.0,7.0,2.0,47.0,34.0,21.0,1019,1017,1016,10.0,10.0,10.0,24,10,58.0,0.0,2.0,SW,0,0,0,0,0
1932,2002-07-23,26.0,20.0,14.0,16.0,10.0,7.0,83.0,51.0,34.0,1022,1020,1018,10.0,10.0,7.0,23,11,27.0,0.0,3.0,N,1,0,1,0,0
1933,2002-07-24,33.0,24.0,15.0,11.0,8.0,3.0,72.0,41.0,17.0,1025,1023,1021,10.0,10.0,10.0,16,8,,0.0,1.0,N,0,0,0,0,0
1934,2002-07-25,34.0,26.0,18.0,12.0,10.0,6.0,68.0,40.0,18.0,1024,1021,1018,10.0,10.0,10.0,21,8,,0.0,1.0,N,0,0,0,0,0
1935,2002-07-26,35.0,27.0,18.0,13.0,9.0,4.0,68.0,36.0,15.0,1021,1018,1015,10.0,10.0,10.0,23,10,,0.0,1.0,N,0,0,0,0,0
1936,2002-07-27,36.0,27.0,19.0,15.0,9.0,4.0,56.0,33.0,14.0,1018,1016,1014,10.0,10.0,10.0,19,5,,0.0,2.0,NW,0,0,0,0,0
1937,2002-07-28,36.0,28.0,20.0,14.0,8.0,6.0,47.0,30.0,16.0,1018,1016,1015,10.0,10.0,10.0,19,6,48.0,0.0,1.0,S,0,0,0,0,0
1938,2002-07-29,36.0,27.0,19.0,13.0,9.0,-1.0,60.0,32.0,11.0,1019,1016,1014,10.0,10.0,10.0,23,11,48.0,0.0,1.0,SW,0,0,0,0,0
1939,2002-07-30,33.0,27.0,20.0,12.0,9.0,5.0,52.0,34.0,17.0,1016,1015,1011,10.0,10.0,10.0,32,8,50.0,0.0,3.0,N,0,0,0,0,0
1940,2002-07-31,31.0,23.0,17.0,12.0,10.0,6.0,68.0,44.0,23.0,1016,1013,1010,10.0,10.0,10.0,27,18,,0.0,1.0,NE,0,0,0,0,0
1941,2002-08-01,30.0,22.0,15.0,8.0,4.0,-1.0,59.0,35.0,15.0,1015,1013,1011,10.0,10.0,10.0,24,14,32.0,0.0,1.0,N,0,0,0,0,0
1942,2002-08-02,32.0,24.0,18.0,15.0,4.0,-1.0,61.0,29.0,15.0,1015,1013,1011,10.0,10.0,10.0,23,8,,0.0,3.0,W,0,0,0,0,0
